e2_idxs,e1_label,probability,e2_label,sent_id,words,e1_idxs,doc_id,ext_id
[29],MATCHER,,MATCHER,117,"[""A"", ""strong"", ""positive"", ""TABLE"", ""I."", ""Summaryof"", ""Basic"", ""Demographic"", ""Datain"", ""Patients"", ""with"", ""Metastatic"", ""Prostate"", ""Cancer"", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""The"", ""Prostate"", ""Average"", ""("", ""SD"", "")"", ""Median"", ""Range"", ""57.2"", ""("", ""6.4"", "")"", ""1978"", ""("", ""3235"", "")"", ""58.1"", ""428.6"", ""("", ""51.1"", ""--"", ""66.6"", "")"", ""("", ""2.4"", ""--"", ""7607"", "")"", ""69.8"", ""("", ""7.6"", "")"", ""436"", ""("", ""599"", "")"", ""49.9"", ""("", ""38.3"", "")"", ""69.4"", ""150.0"", ""37.2"", ""("", ""57.5"", ""87.7"", "")"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""72.7"", ""("", ""5.8"", "")"", ""0.4"", ""("", ""0.3"", "")"", ""43.6"", ""("", ""41.8"", "")"", ""70.7"", ""0.4"", ""33.5"", ""("", ""68.1"", ""--"", ""79.2"", "")"", ""("", ""<"", ""0.1"", ""--"", ""0.7"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""Fig."", ""1"", "".""]",[157],AGR2_blood_biomarker,106
"[23, 24]",MATCHER,,MATCHER,187,"[""Finally"", "","", ""we"", ""noted"", ""very"", ""high"", ""plasma"", ""AGR2"", ""levels"", ""in"", ""patients"", ""with"", ""a"", ""``"", ""neuroendocrine"", ""''"", ""or"", ""``"", ""anaplastic"", ""''"", ""variant"", ""of"", ""metastatic"", ""prostate"", ""cancer"", ""and"", ""suggest"", ""that"", ""AGR2"", ""expression"", ""correlates"", ""with"", ""expression"", ""of"", ""neuroendocrine"", ""markers"", ""("", ""CGA"", ""and"", ""NSE"", "")"", ""in"", ""prostate"", ""cancer"", ""cells"", "".""]",[39],AGR2_blood_biomarker,342
"[16, 17]",MATCHER,,MATCHER,150,"[""We"", ""conclude"", ""that"", ""plasma"", ""AGR2"", ""and"", ""PSA"", ""vary"", ""independently"", ""in"", ""relation"", ""to"", ""treatments"", ""used"", ""for"", ""metastatic"", ""prostate"", ""cancer"", "".""]",[6],AGR2_blood_biomarker,9
[13],MATCHER,,MATCHER,113,"[""Specifically"", ""49"", ""samples"", ""were"", ""identified"", ""with"", ""1"", ""CTC/7"", "".5"", ""ml"", ""from"", ""patients"", ""with"", ""CRPC"", ""("", ""n"", ""1/4"", ""30"", "")"", "","", ""CSPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "","", ""or"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "".""]",[20],AGR2_blood_biomarker,115
[15],MATCHER,,MATCHER,25,"[""Abbreviations"", "":"", ""AGR2"", "","", ""anterior"", ""gradient"", ""2"", "";"", ""CSPC"", "","", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "";"", ""CRPC"", "","", ""castration"", ""resistant"", ""prostate"", ""cancer"", "";"", ""NECRPC"", "","", ""neuroendocrine-predominate"", ""CRPC"", "";"", ""PSA"", "","", ""prostate"", ""specific"", ""antigen"", "";"", ""CGA"", "","", ""chromagranin"", ""A"", "";"", ""NSE"", "","", ""neuron-specific"", ""enolase"", "";"", ""CTC"", "","", ""circulating"", ""tumor"", ""cell"", "";"", ""ELISA"", "","", ""enzyme-linked"", ""immunoassay"", "".""]",[49],AGR2_blood_biomarker,281
[46],MATCHER,,MATCHER,96,"[""RESULTS"", ""Demographics"", ""Patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""generally"", ""exhibit"", ""a"", ""predictable"", ""natural"", ""history"", ""marked"", ""by"", ""initial"", ""sensitivity"", ""to"", ""androgen"", ""deprivation"", ""("", ""castrate"", ""sensitive"", ""prostate"", ""cancer"", "","", ""CSPC"", "")"", ""followed"", ""by"", ""eventual"", ""progression"", ""in"", ""a"", ""subset"", ""of"", ""patients"", ""to"", ""an"", ""androgen-independent"", ""state"", ""("", ""castrate-resistant"", ""prostate"", ""cancer"", "","", ""CRPC"", "")"", ""["", ""27"", ""]"", "".""]",[46],AGR2_blood_biomarker,208
"[13, 14, 15, 16]",MATCHER,,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[53],AGR2_blood_biomarker,47
"[19, 20]",MATCHER,,MATCHER,111,"[""Here"", ""we"", ""utilized"", ""this"", ""basic"", ""approach"", ""to"", ""examine"", ""if"", ""AGR2"", ""mRNA"", ""was"", ""expressed"", ""in"", ""CTCs"", ""in"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", "".""]",[9],AGR2_blood_biomarker,111
"[27, 28]",MATCHER,,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[42],AGR2_blood_biomarker,43
[19],MATCHER,,MATCHER,144,"[""Next"", "","", ""as"", ""changes"", ""in"", ""PSA"", ""values"", ""are"", ""used"", ""as"", ""a"", ""biomarker"", ""associated"", ""with"", ""response"", ""to"", ""multiple"", ""therapies"", ""in"", ""CRPC"", "","", ""we"", ""explored"", ""sequential"", ""measurements"", ""of"", ""AGR2"", ""and"", ""PSA"", "".""]",[26],AGR2_blood_biomarker,356
[14],MATCHER,,MATCHER,117,"[""A"", ""strong"", ""positive"", ""TABLE"", ""I."", ""Summaryof"", ""Basic"", ""Demographic"", ""Datain"", ""Patients"", ""with"", ""Metastatic"", ""Prostate"", ""Cancer"", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""The"", ""Prostate"", ""Average"", ""("", ""SD"", "")"", ""Median"", ""Range"", ""57.2"", ""("", ""6.4"", "")"", ""1978"", ""("", ""3235"", "")"", ""58.1"", ""428.6"", ""("", ""51.1"", ""--"", ""66.6"", "")"", ""("", ""2.4"", ""--"", ""7607"", "")"", ""69.8"", ""("", ""7.6"", "")"", ""436"", ""("", ""599"", "")"", ""49.9"", ""("", ""38.3"", "")"", ""69.4"", ""150.0"", ""37.2"", ""("", ""57.5"", ""87.7"", "")"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""72.7"", ""("", ""5.8"", "")"", ""0.4"", ""("", ""0.3"", "")"", ""43.6"", ""("", ""41.8"", "")"", ""70.7"", ""0.4"", ""33.5"", ""("", ""68.1"", ""--"", ""79.2"", "")"", ""("", ""<"", ""0.1"", ""--"", ""0.7"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""Fig."", ""1"", "".""]",[65],AGR2_blood_biomarker,97
[29],MATCHER,,MATCHER,117,"[""A"", ""strong"", ""positive"", ""TABLE"", ""I."", ""Summaryof"", ""Basic"", ""Demographic"", ""Datain"", ""Patients"", ""with"", ""Metastatic"", ""Prostate"", ""Cancer"", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""The"", ""Prostate"", ""Average"", ""("", ""SD"", "")"", ""Median"", ""Range"", ""57.2"", ""("", ""6.4"", "")"", ""1978"", ""("", ""3235"", "")"", ""58.1"", ""428.6"", ""("", ""51.1"", ""--"", ""66.6"", "")"", ""("", ""2.4"", ""--"", ""7607"", "")"", ""69.8"", ""("", ""7.6"", "")"", ""436"", ""("", ""599"", "")"", ""49.9"", ""("", ""38.3"", "")"", ""69.4"", ""150.0"", ""37.2"", ""("", ""57.5"", ""87.7"", "")"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""72.7"", ""("", ""5.8"", "")"", ""0.4"", ""("", ""0.3"", "")"", ""43.6"", ""("", ""41.8"", "")"", ""70.7"", ""0.4"", ""33.5"", ""("", ""68.1"", ""--"", ""79.2"", "")"", ""("", ""<"", ""0.1"", ""--"", ""0.7"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""Fig."", ""1"", "".""]",[73],AGR2_blood_biomarker,102
"[23, 24]",MATCHER,,MATCHER,248,"[""The"", ""anterior"", ""gradient"", ""2"", ""("", ""AGR2"", "")"", ""gene"", ""is"", ""overexpressed"", ""in"", ""prostate"", ""cancer"", ""and"", ""may"", ""be"", ""useful"", ""as"", ""a"", ""urine"", ""sediment"", ""marker"", ""for"", ""prostate"", ""cancer"", ""detection"", "".""]",[5],AGR2_blood_biomarker,179
[33],MATCHER,,MATCHER,129,"[""Specifically"", "","", ""we"", ""observed"", ""AGR2"", ""values"", ""of"", ""105"", ""("", ""20"", ""--"", ""285"", "")"", "","", ""75"", ""("", ""10"", ""--"", ""2500"", "")"", "","", ""and"", ""945"", ""("", ""50"", ""--"", ""1,035"", "")"", ""ng/ml"", ""for"", ""patients"", ""in"", ""the"", ""CSPC"", "","", ""CRPC"", "","", ""and"", ""NE-CRPC"", ""cohorts"", "","", ""respectively"", ""("", ""P"", ""<"", ""0.05"", ""for"", ""each"", ""comparison"", "")"", "".""]",[35],AGR2_blood_biomarker,160
[10],MATCHER,,MATCHER,48,"[""MATERIALS"", ""ANDMETHODS"", ""Eligibility"", ""and"", ""Blood"", ""Collection"", ""Patients"", ""with"", ""histologically"", ""diagnosed"", ""adenocarcinoma"", ""of"", ""the"", ""prostate"", ""with"", ""metastatic"", ""disease"", ""demonstrated"", ""by"", ""routine"", ""clinical"", ""imaging"", ""studies"", ""were"", ""approached"", ""for"", ""participation"", ""in"", ""a"", ""correlative"", ""study"", "".""]",[0],AGR2_blood_biomarker,119
[39],MATCHER,,MATCHER,137,"[""AGR2"", ""("", ""*"", "","", ""panel"", ""A"", "")"", ""and"", ""CGA"", ""("", ""~"", "","", ""panel"", ""B"", "")"", ""values"", ""were"", ""measured"", ""in"", ""plasma"", ""by"", ""ELISA"", ""for"", ""subjects"", ""representing"", ""control"", ""("", ""n"", ""1/4"", ""18"", "")"", "","", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", "","", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "","", ""and"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""sub-groups"", "".""]",[39],AGR2_blood_biomarker,306
"[15, 16]",MATCHER,,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[18],AGR2_blood_biomarker,18
[19],MATCHER,,MATCHER,144,"[""Next"", "","", ""as"", ""changes"", ""in"", ""PSA"", ""values"", ""are"", ""used"", ""as"", ""a"", ""biomarker"", ""associated"", ""with"", ""response"", ""to"", ""multiple"", ""therapies"", ""in"", ""CRPC"", "","", ""we"", ""explored"", ""sequential"", ""measurements"", ""of"", ""AGR2"", ""and"", ""PSA"", "".""]",[19],AGR2_blood_biomarker,355
"[12, 13]",MATCHER,,MATCHER,117,"[""A"", ""strong"", ""positive"", ""TABLE"", ""I."", ""Summaryof"", ""Basic"", ""Demographic"", ""Datain"", ""Patients"", ""with"", ""Metastatic"", ""Prostate"", ""Cancer"", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""The"", ""Prostate"", ""Average"", ""("", ""SD"", "")"", ""Median"", ""Range"", ""57.2"", ""("", ""6.4"", "")"", ""1978"", ""("", ""3235"", "")"", ""58.1"", ""428.6"", ""("", ""51.1"", ""--"", ""66.6"", "")"", ""("", ""2.4"", ""--"", ""7607"", "")"", ""69.8"", ""("", ""7.6"", "")"", ""436"", ""("", ""599"", "")"", ""49.9"", ""("", ""38.3"", "")"", ""69.4"", ""150.0"", ""37.2"", ""("", ""57.5"", ""87.7"", "")"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""72.7"", ""("", ""5.8"", "")"", ""0.4"", ""("", ""0.3"", "")"", ""43.6"", ""("", ""41.8"", "")"", ""70.7"", ""0.4"", ""33.5"", ""("", ""68.1"", ""--"", ""79.2"", "")"", ""("", ""<"", ""0.1"", ""--"", ""0.7"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""Fig."", ""1"", "".""]",[157],AGR2_blood_biomarker,103
"[23, 24]",MATCHER,,MATCHER,96,"[""RESULTS"", ""Demographics"", ""Patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""generally"", ""exhibit"", ""a"", ""predictable"", ""natural"", ""history"", ""marked"", ""by"", ""initial"", ""sensitivity"", ""to"", ""androgen"", ""deprivation"", ""("", ""castrate"", ""sensitive"", ""prostate"", ""cancer"", "","", ""CSPC"", "")"", ""followed"", ""by"", ""eventual"", ""progression"", ""in"", ""a"", ""subset"", ""of"", ""patients"", ""to"", ""an"", ""androgen-independent"", ""state"", ""("", ""castrate-resistant"", ""prostate"", ""cancer"", "","", ""CRPC"", "")"", ""["", ""27"", ""]"", "".""]",[26],AGR2_blood_biomarker,200
[39],MATCHER,,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[30],AGR2_blood_biomarker,30
"[15, 16]",MATCHER,,MATCHER,67,"[""The"", ""ELISA"", ""kit"", ""for"", ""CGA"", ""was"", ""obtained"", ""from"", ""Abnova"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""("", ""Walnut"", "","", ""CA"", "")"", ""and"", ""performed"", ""according"", ""to"", ""manufacturer"", ""'s"", ""instructions"", "".""]",[9],AGR2_blood_biomarker,326
