e2_idxs,e1_label,probability,e2_label,sent_id,words,e1_idxs,doc_id,ext_id
"[13, 14]",MATCHER,0.5,MATCHER,172,"[""We"", ""conclude"", ""that"", ""AGR2"", ""expression"", ""generally"", ""correlates"", ""with"", ""CGA"", ""and"", ""NSE"", ""expression"", ""in"", ""prostate"", ""cancer"", ""cell"", ""lines"", "".""]",[8],AGR2_blood_biomarker,187
"[12, 13]",MATCHER,0.5,MATCHER,117,"[""A"", ""strong"", ""positive"", ""TABLE"", ""I."", ""Summaryof"", ""Basic"", ""Demographic"", ""Datain"", ""Patients"", ""with"", ""Metastatic"", ""Prostate"", ""Cancer"", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""Age"", ""("", ""years"", "")"", ""Serum"", ""PSA"", ""("", ""ng/dl"", "")"", ""Duration"", ""ADT"", ""("", ""months"", "")"", ""The"", ""Prostate"", ""Average"", ""("", ""SD"", "")"", ""Median"", ""Range"", ""57.2"", ""("", ""6.4"", "")"", ""1978"", ""("", ""3235"", "")"", ""58.1"", ""428.6"", ""("", ""51.1"", ""--"", ""66.6"", "")"", ""("", ""2.4"", ""--"", ""7607"", "")"", ""69.8"", ""("", ""7.6"", "")"", ""436"", ""("", ""599"", "")"", ""49.9"", ""("", ""38.3"", "")"", ""69.4"", ""150.0"", ""37.2"", ""("", ""57.5"", ""87.7"", "")"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""72.7"", ""("", ""5.8"", "")"", ""0.4"", ""("", ""0.3"", "")"", ""43.6"", ""("", ""41.8"", "")"", ""70.7"", ""0.4"", ""33.5"", ""("", ""68.1"", ""--"", ""79.2"", "")"", ""("", ""<"", ""0.1"", ""--"", ""0.7"", "")"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""AGR2"", ""is"", ""a"", ""Biomarker"", ""of"", ""Metastatic"", ""Prostate"", ""Cancer"", ""Fig."", ""1"", "".""]",[14],AGR2_blood_biomarker,67
[13],MATCHER,0.5,MATCHER,201,"[""While"", ""no"", ""clear"", ""consensus"", ""definition"", ""has"", ""emerged"", ""for"", ""NE"", ""or"", ""``"", ""anaplastic"", ""''"", ""CRPC"", "","", ""clinical"", ""features"", ""used"", ""to"", ""define"", ""this"", ""entity"", ""often"", ""include"", ""characteristics"", ""such"", ""as"", "":"", ""("", ""i"", "")"", ""the"", ""presence"", ""of"", ""extensive"", ""visceral"", ""metastases"", "";"", ""("", ""ii"", "")"", ""low"", ""PSA"", ""values"", ""("", ""typically"", ""<"", ""10"", ""ng/ml"", "")"", "";"", ""("", ""iii"", "")"", ""osteolytic"", ""bone"", ""metastases"", "";"", ""and"", ""("", ""iv"", "")"", ""a"", ""short"", ""duration"", ""of"", ""response"", ""to"", ""ADT"", "".""]",[42],AGR2_blood_biomarker,144
[8],MATCHER,0.5,MATCHER,25,"[""Abbreviations"", "":"", ""AGR2"", "","", ""anterior"", ""gradient"", ""2"", "";"", ""CSPC"", "","", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "";"", ""CRPC"", "","", ""castration"", ""resistant"", ""prostate"", ""cancer"", "";"", ""NECRPC"", "","", ""neuroendocrine-predominate"", ""CRPC"", "";"", ""PSA"", "","", ""prostate"", ""specific"", ""antigen"", "";"", ""CGA"", "","", ""chromagranin"", ""A"", "";"", ""NSE"", "","", ""neuron-specific"", ""enolase"", "";"", ""CTC"", "","", ""circulating"", ""tumor"", ""cell"", "";"", ""ELISA"", "","", ""enzyme-linked"", ""immunoassay"", "".""]",[25],AGR2_blood_biomarker,245
"[12, 13]",MATCHER,0.5,MATCHER,25,"[""Abbreviations"", "":"", ""AGR2"", "","", ""anterior"", ""gradient"", ""2"", "";"", ""CSPC"", "","", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "";"", ""CRPC"", "","", ""castration"", ""resistant"", ""prostate"", ""cancer"", "";"", ""NECRPC"", "","", ""neuroendocrine-predominate"", ""CRPC"", "";"", ""PSA"", "","", ""prostate"", ""specific"", ""antigen"", "";"", ""CGA"", "","", ""chromagranin"", ""A"", "";"", ""NSE"", "","", ""neuron-specific"", ""enolase"", "";"", ""CTC"", "","", ""circulating"", ""tumor"", ""cell"", "";"", ""ELISA"", "","", ""enzyme-linked"", ""immunoassay"", "".""]",[33],AGR2_blood_biomarker,257
"[37, 38]",MATCHER,0.5,MATCHER,184,"[""However"", "","", ""as"", ""CTCs"", ""are"", ""not"", ""present"", ""in"", ""all"", ""patients"", ""and"", ""may"", ""not"", ""accurately"", ""reflect"", ""AGR2"", ""expression"", ""in"", ""all"", ""tumor"", ""deposits"", "","", ""we"", ""utilized"", ""an"", ""AGR2"", ""ELISA"", ""assay"", ""to"", ""quantify"", ""plasma"", ""AGR2"", ""levels"", ""in"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", "".""]",[25],AGR2_blood_biomarker,345
[13],MATCHER,0.5,MATCHER,113,"[""Specifically"", ""49"", ""samples"", ""were"", ""identified"", ""with"", ""1"", ""CTC/7"", "".5"", ""ml"", ""from"", ""patients"", ""with"", ""CRPC"", ""("", ""n"", ""1/4"", ""30"", "")"", "","", ""CSPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "","", ""or"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "".""]",[28],AGR2_blood_biomarker,117
"[7, 8]",MATCHER,0.5,MATCHER,29,"[""circulating"", ""androgens"", ""signals"", ""progression"", ""to"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "")"", ""which"", ""is"", ""associated"", ""with"", ""the"", ""majority"", ""of"", ""the"", ""prostate"", ""cancer"", ""related"", ""morbidity"", ""and"", ""mortality"", "".""]",[10],AGR2_blood_biomarker,210
"[8, 9]",MATCHER,0.5,MATCHER,34,"[""AGR2"", ""is"", ""known"", ""to"", ""be"", ""expressed"", ""in"", ""primary"", ""prostate"", ""cancer"", ""tissues"", "","", ""and"", ""AGR2"", ""levels"", ""have"", ""been"", ""explored"", ""as"", ""a"", ""potential"", ""urine-based"", ""diagnostic"", ""marker"", ""for"", ""prostate"", ""cancer"", ""["", ""2,10"", ""]"", "".""]",[0],AGR2_blood_biomarker,149
"[8, 9]",MATCHER,0.5,MATCHER,183,"[""We"", ""conclude"", ""that"", ""AGR2"", ""is"", ""expressed"", ""in"", ""metastatic"", ""prostate"", ""cancer"", ""as"", ""evidenced"", ""by"", ""finding"", ""a"", ""significant"", ""correlation"", ""between"", ""CTC"", ""enumeration"", ""and"", ""AGR2"", ""mRNA"", ""expression"", "".""]",[18],AGR2_blood_biomarker,332
[9],MATCHER,0.5,MATCHER,145,"[""In"", ""10"", ""subjects"", ""("", ""CRPC"", ""n"", ""1/4"", ""7"", "","", ""CSPC"", ""n"", ""1/4"", ""2"", "","", ""NE-CRPC"", ""n"", ""1/4"", ""1"", "")"", "","", ""sequential"", ""samples"", ""were"", ""available"", ""representing"", ""baseline"", ""and"", ""serial"", ""measurements"", ""at"", ""weeks"", ""3"", ""--"", ""6"", ""and"", ""10"", ""--"", ""12"", ""in"", ""response"", ""to"", ""standard"", ""therapies"", ""("", ""Fig."", ""3"", "")"", "".""]",[4],AGR2_blood_biomarker,359
"[40, 41]",MATCHER,0.5,MATCHER,254,"[""Maresh"", ""EL"", "","", ""Mah"", ""V"", "","", ""Alavi"", ""M"", "","", ""Horvath"", ""S"", "","", ""Bagryanova"", ""L"", "","", ""Liebeskind"", ""ES"", "","", ""Knutzen"", ""LA"", "","", ""Zhou"", ""Y"", "","", ""Chia"", ""D"", "","", ""Liu"", ""AY"", "","", ""Goodglick"", ""L."", ""Differential"", ""expression"", ""of"", ""anterior"", ""gradient"", ""gene"", ""AGR2"", ""in"", ""prostate"", ""cancer"", "".""]",[38],AGR2_blood_biomarker,7
[20],MATCHER,0.5,MATCHER,113,"[""Specifically"", ""49"", ""samples"", ""were"", ""identified"", ""with"", ""1"", ""CTC/7"", "".5"", ""ml"", ""from"", ""patients"", ""with"", ""CRPC"", ""("", ""n"", ""1/4"", ""30"", "")"", "","", ""CSPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "","", ""or"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""2"", "")"", "".""]",[13],AGR2_blood_biomarker,114
"[12, 13]",MATCHER,0.5,MATCHER,133,"[""We"", ""conclude"", ""that"", ""plasma"", ""AGR2"", ""is"", ""significantly"", ""elevated"", ""in"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""compared"", ""with"", ""normal"", ""male"", ""controls"", "".""]",[4],AGR2_blood_biomarker,314
"[5, 6]",MATCHER,0.5,MATCHER,96,"[""RESULTS"", ""Demographics"", ""Patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""generally"", ""exhibit"", ""a"", ""predictable"", ""natural"", ""history"", ""marked"", ""by"", ""initial"", ""sensitivity"", ""to"", ""androgen"", ""deprivation"", ""("", ""castrate"", ""sensitive"", ""prostate"", ""cancer"", "","", ""CSPC"", "")"", ""followed"", ""by"", ""eventual"", ""progression"", ""in"", ""a"", ""subset"", ""of"", ""patients"", ""to"", ""an"", ""androgen-independent"", ""state"", ""("", ""castrate-resistant"", ""prostate"", ""cancer"", "","", ""CRPC"", "")"", ""["", ""27"", ""]"", "".""]",[0],AGR2_blood_biomarker,194
[46],MATCHER,0.5,MATCHER,96,"[""RESULTS"", ""Demographics"", ""Patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""generally"", ""exhibit"", ""a"", ""predictable"", ""natural"", ""history"", ""marked"", ""by"", ""initial"", ""sensitivity"", ""to"", ""androgen"", ""deprivation"", ""("", ""castrate"", ""sensitive"", ""prostate"", ""cancer"", "","", ""CSPC"", "")"", ""followed"", ""by"", ""eventual"", ""progression"", ""in"", ""a"", ""subset"", ""of"", ""patients"", ""to"", ""an"", ""androgen-independent"", ""state"", ""("", ""castrate-resistant"", ""prostate"", ""cancer"", "","", ""CRPC"", "")"", ""["", ""27"", ""]"", "".""]",[0],AGR2_blood_biomarker,198
[33],MATCHER,0.5,MATCHER,129,"[""Specifically"", "","", ""we"", ""observed"", ""AGR2"", ""values"", ""of"", ""105"", ""("", ""20"", ""--"", ""285"", "")"", "","", ""75"", ""("", ""10"", ""--"", ""2500"", "")"", "","", ""and"", ""945"", ""("", ""50"", ""--"", ""1,035"", "")"", ""ng/ml"", ""for"", ""patients"", ""in"", ""the"", ""CSPC"", "","", ""CRPC"", "","", ""and"", ""NE-CRPC"", ""cohorts"", "","", ""respectively"", ""("", ""P"", ""<"", ""0.05"", ""for"", ""each"", ""comparison"", "")"", "".""]",[33],AGR2_blood_biomarker,158
"[25, 26, 27, 28]",MATCHER,0.5,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[53],AGR2_blood_biomarker,48
"[17, 18, 19, 20]",MATCHER,0.5,MATCHER,25,"[""Abbreviations"", "":"", ""AGR2"", "","", ""anterior"", ""gradient"", ""2"", "";"", ""CSPC"", "","", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "";"", ""CRPC"", "","", ""castration"", ""resistant"", ""prostate"", ""cancer"", "";"", ""NECRPC"", "","", ""neuroendocrine-predominate"", ""CRPC"", "";"", ""PSA"", "","", ""prostate"", ""specific"", ""antigen"", "";"", ""CGA"", "","", ""chromagranin"", ""A"", "";"", ""NSE"", "","", ""neuron-specific"", ""enolase"", "";"", ""CTC"", "","", ""circulating"", ""tumor"", ""cell"", "";"", ""ELISA"", "","", ""enzyme-linked"", ""immunoassay"", "".""]",[43],AGR2_blood_biomarker,270
"[9, 10, 11, 12]",MATCHER,0.5,MATCHER,23,"[""While"", ""most"", ""patients"", ""initially"", ""respond"", ""to"", ""androgen"", ""withdrawal"", ""("", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "","", ""CSPC"", "")"", "","", ""clinical"", ""advancement"", ""despite"", ""low"", ""levels"", ""of"", ""\u00df"", ""2012"", ""Wiley"", ""Periodicals"", "","", ""Inc."", "".""]",[14],AGR2_blood_biomarker,283
[8],MATCHER,0.5,MATCHER,25,"[""Abbreviations"", "":"", ""AGR2"", "","", ""anterior"", ""gradient"", ""2"", "";"", ""CSPC"", "","", ""castration"", ""sensitive"", ""prostate"", ""cancer"", "";"", ""CRPC"", "","", ""castration"", ""resistant"", ""prostate"", ""cancer"", "";"", ""NECRPC"", "","", ""neuroendocrine-predominate"", ""CRPC"", "";"", ""PSA"", "","", ""prostate"", ""specific"", ""antigen"", "";"", ""CGA"", "","", ""chromagranin"", ""A"", "";"", ""NSE"", "","", ""neuron-specific"", ""enolase"", "";"", ""CTC"", "","", ""circulating"", ""tumor"", ""cell"", "";"", ""ELISA"", "","", ""enzyme-linked"", ""immunoassay"", "".""]",[2],AGR2_blood_biomarker,217
[35],MATCHER,0.5,MATCHER,129,"[""Specifically"", "","", ""we"", ""observed"", ""AGR2"", ""values"", ""of"", ""105"", ""("", ""20"", ""--"", ""285"", "")"", "","", ""75"", ""("", ""10"", ""--"", ""2500"", "")"", "","", ""and"", ""945"", ""("", ""50"", ""--"", ""1,035"", "")"", ""ng/ml"", ""for"", ""patients"", ""in"", ""the"", ""CSPC"", "","", ""CRPC"", "","", ""and"", ""NE-CRPC"", ""cohorts"", "","", ""respectively"", ""("", ""P"", ""<"", ""0.05"", ""for"", ""each"", ""comparison"", "")"", "".""]",[4],AGR2_blood_biomarker,157
[33],MATCHER,0.5,MATCHER,131,"[""We"", ""observed"", ""CGA"", ""values"", ""of"", ""68"", ""("", ""39"", ""--"", ""206"", "")"", "","", ""92"", ""("", ""10"", ""--"", ""551"", "")"", "","", ""and"", ""174"", ""("", ""151"", ""--"", ""235"", "")"", ""ng/ml"", ""for"", ""patients"", ""in"", ""the"", ""CSPC"", "","", ""CRPC"", "","", ""and"", ""NE-CRPC"", ""cohorts"", "","", ""respectively"", "".""]",[2],AGR2_blood_biomarker,316
[15],MATCHER,0.5,MATCHER,116,"[""Further"", "","", ""we"", ""explored"", ""the"", ""correlation"", ""between"", ""AGR2"", ""mRNA"", ""expression"", ""and"", ""CTC"", ""enumeration"", ""in"", ""the"", ""CRPC"", ""subgroup"", "".""]",[15],AGR2_blood_biomarker,110
[4],MATCHER,0.5,MATCHER,104,"[""In"", ""36"", ""subjects"", ""with"", ""CRPC"", "","", ""the"", ""median"", ""("", ""range"", "")"", ""for"", ""age"", "","", ""serum"", ""PSA"", "","", ""and"", ""duration"", ""of"", ""androgen-deprivation"", ""therapy"", ""("", ""ADT"", "")"", ""was"", ""69.4"", ""("", ""57.5"", ""--"", ""87.7"", "")"", ""years"", "","", ""150"", ""("", ""3.6"", ""--"", ""2403"", "")"", ""ng/ml"", "","", ""and"", ""37.2"", ""("", ""5.2"", ""--"", ""174.2"", "")"", ""months"", "","", ""respectively"", "".""]",[4],AGR2_blood_biomarker,396
[18],MATCHER,0.5,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[39],AGR2_blood_biomarker,36
[18],MATCHER,0.5,MATCHER,4,"[""Blood"", ""was"", ""collected"", ""from"", ""44"", ""patients"", ""with"", ""metastatic"", ""prostate"", ""cancer"", ""separated"", ""as"", "":"", ""castration"", ""sensitive"", ""prostate"", ""cancer"", ""("", ""CSPC"", "","", ""n"", ""1/4"", ""5"", "")"", "";"", ""castration"", ""resistant"", ""prostate"", ""cancer"", ""("", ""CRPC"", "","", ""n"", ""1/4"", ""36"", "")"", "";"", ""and"", ""neuroendocrine-predominate"", ""CRPC"", ""defined"", ""by"", ""PSA"", ""1"", ""ng/ml"", ""in"", ""the"", ""presence"", ""of"", ""wide-spread"", ""metastatic"", ""disease"", ""("", ""NE-CRPC"", "","", ""n"", ""1/4"", ""3"", "")"", "".""]",[42],AGR2_blood_biomarker,44
[33],MATCHER,0.5,MATCHER,129,"[""Specifically"", "","", ""we"", ""observed"", ""AGR2"", ""values"", ""of"", ""105"", ""("", ""20"", ""--"", ""285"", "")"", "","", ""75"", ""("", ""10"", ""--"", ""2500"", "")"", "","", ""and"", ""945"", ""("", ""50"", ""--"", ""1,035"", "")"", ""ng/ml"", ""for"", ""patients"", ""in"", ""the"", ""CSPC"", "","", ""CRPC"", "","", ""and"", ""NE-CRPC"", ""cohorts"", "","", ""respectively"", ""("", ""P"", ""<"", ""0.05"", ""for"", ""each"", ""comparison"", "")"", "".""]",[4],AGR2_blood_biomarker,156
[32],MATCHER,0.5,MATCHER,137,"[""AGR2"", ""("", ""*"", "","", ""panel"", ""A"", "")"", ""and"", ""CGA"", ""("", ""~"", "","", ""panel"", ""B"", "")"", ""values"", ""were"", ""measured"", ""in"", ""plasma"", ""by"", ""ELISA"", ""for"", ""subjects"", ""representing"", ""control"", ""("", ""n"", ""1/4"", ""18"", "")"", "","", ""CSPC"", ""("", ""n"", ""1/4"", ""5"", "")"", "","", ""CRPC"", ""("", ""n"", ""1/4"", ""36"", "","", ""and"", ""NE-CRPC"", ""("", ""n"", ""1/4"", ""3"", "")"", ""sub-groups"", "".""]",[21],AGR2_blood_biomarker,301
